Date,Adj Close,Volume,2-days Net change,5day-moving average,5day- standard deviation,10-day moving average,10day- standard deviation,30-day moving average,30day- standard deviation,^VIX,^TNX
2011/4/11,1324.459961,3478970000,-3.710083,1330.862012,4.479245974,1329.312,5.002369064,1314.202795,18.23575314,16.59,3.57
2011/4/12,1314.160034,4275490000,-10.299927,1327.168018,8.483172678,1328.784009,6.276499767,1314.763596,17.7799619,17.09,3.5
2011/4/13,1314.410034,3850860000,0.25,1322.942017,8.53283153,1327.399011,7.758181611,1314.899998,17.74994049,16.92,3.466
2011/4/14,1314.52002,3872630000,0.109986,1319.144019,6.677582906,1326.268018,8.770654683,1315.109797,17.68069762,16.27,3.485
2011/4/15,1319.680054,4223740000,5.160034,1317.446021,4.548699464,1324.99502,8.703710013,1315.361399,17.6538781,15.32,3.41
2011/4/18,1305.140015,4223740000,-14.540039,1313.582031,5.252452248,1322.222022,10.20404007,1315.246799,17.7021609,16.959999,3.371
2011/4/19,1312.619995,3886300000,7.47998,1313.274024,5.255237898,1320.221021,9.893514426,1315.118198,17.6973231,15.83,3.356
2011/4/20,1330.359985,4236280000,17.73999,1316.464014,9.357209405,1319.703015,9.106637553,1315.233999,17.77918586,15.07,3.4
2011/4/21,1337.380005,3587240000,7.02002,1321.036011,13.03277853,1320.090015,9.813385443,1315.563999,18.03737403,14.69,3.4
2011/4/25,1335.25,2142130000,-2.130005,1324.15,14.41464092,1320.79801,10.67837122,1315.831599,18.23105043,15.77,3.363
2011/4/26,1347.23999,3908060000,11.98999,1332.569995,12.73198748,1323.076013,13.58153953,1316.193398,18.67484963,15.62,3.32
2011/4/27,1355.660034,4051570000,8.420044,1341.178003,10.16209169,1327.226013,16.56677622,1316.6602,19.36513015,15.35,3.368
2011/4/28,1360.47998,4036820000,4.819946,1347.202002,11.03592344,1331.833008,18.85457699,1317.3096,20.27649386,14.62,3.312
2011/4/29,1363.609985,3479070000,3.130005,1352.447998,11.42709878,1336.742004,20.18940847,1317.8554,21.14725411,14.75,3.296
2011/5/2,1361.219971,3846250000,-2.390014,1357.641992,6.492358069,1340.895996,20.55889687,1318.271199,21.79465299,15.99,3.286
2011/5/3,1356.619995,4223740000,-4.599976,1359.517993,3.310920819,1346.043994,16.69247767,1318.543398,22.19130865,16.700001,3.255
2011/5/4,1347.319946,4223740000,-9.300049,1357.849975,6.400114766,1349.513989,11.88745829,1319.180999,22.55532262,17.08,3.223
2011/5/5,1335.099976,3846250000,-12.21997,1352.773975,11.67971001,1349.987988,11.10778571,1319.734998,22.60019103,18.200001,3.168
2011/5/6,1340.199951,4223740000,5.099975,1348.091968,10.91722851,1350.269983,10.78319347,1320.416997,22.69464894,18.4,3.157
2011/5/9,1346.290039,4265250000,6.090088,1345.105981,8.109645787,1351.373987,9.57164317,1320.945198,22.98734504,17.16,3.142
2011/5/10,1357.160034,4223740000,10.869995,1345.213989,8.302631596,1352.365991,9.609571988,1321.543999,23.53750676,15.91,3.195
2011/5/11,1342.079956,3846250000,-15.080078,1344.165991,8.301059822,1351.007983,10.04216008,1322.258999,23.60879903,16.950001,3.157
2011/5/12,1348.650024,3777210000,6.570068,1346.876001,6.648750542,1349.824988,9.483619072,1323.063201,23.81243759,16.030001,3.23
2011/5/13,1337.77002,3426660000,-10.880004,1346.390015,7.314230437,1347.240991,8.80641807,1323.199202,23.87784632,17.07,3.187
2011/5/16,1329.469971,3846250000,-8.300049,1343.026001,10.53193727,1344.065991,8.929153411,1323.365601,23.89226017,18.24,3.149
2011/5/17,1328.97998,4053970000,-0.489991,1337.38999,8.402135721,1341.30199,8.889167598,1323.7426,23.82778285,17.549999,3.121
2011/5/18,1340.680054,3922030000,11.700074,1337.11001,8.228309884,1340.638001,8.634027608,1324.119802,23.94571463,16.23,3.171
2011/5/19,1343.599976,3626110000,2.919922,1336.1,6.608091078,1341.488001,8.444567472,1324.591401,24.09505575,15.52,3.171
2011/5/20,1333.27002,4066020000,-10.329956,1335.2,6.630182739,1340.795007,8.837233201,1325.354602,23.74398081,17.43,3.152
2011/5/23,1317.369995,3255580000,-15.900025,1332.780005,10.38786864,1337.903003,11.2436113,1325.616401,23.57845956,18.27,3.134
2011/5/24,1316.280029,3846250000,-1.089966,1330.240015,12.81778575,1333.815003,10.89021699,1326.014202,23.2406742,17.82,3.123
2011/5/25,1320.469971,4109670000,4.189942,1326.197998,11.85276732,1331.654004,11.20740182,1326.786201,22.36914159,17.07,3.129
2011/5/26,1325.689941,3259470000,5.21997,1322.615991,6.986196978,1329.357996,9.571029844,1328.1624,19.96843206,16.09,3.061
2011/5/27,1331.099976,3124560000,5.410035,1322.181982,6.179717694,1328.690991,9.14248267,1329.31,18.3597706,15.98,3.064
2011/5/31,1345.199951,4696240000,14.099975,1327.747974,11.2308282,1330.263989,10.53808236,1330.6298,17.00681778,15.45,3.05
2011/6/1,1314.550049,4241090000,-30.649902,1327.401978,11.68972736,1328.820996,11.66151109,1330.953201,16.52804692,18.299999,2.966
2011/6/2,1312.939941,3762170000,-1.610108,1325.895972,13.19428304,1326.046985,11.82528761,1331.336599,15.85661473,18.09,3.03
2011/6/3,1300.160034,3505030000,-12.779907,1320.78999,17.52353578,1321.702991,12.61331183,1331.388999,15.74659844,17.950001,2.997
2011/6/6,1286.170044,3555980000,-13.98999,1311.804004,21.8906506,1316.992993,16.12042899,1330.919199,16.72794505,18.49,3.002
2011/6/7,1284.939941,3846250000,-1.230103,1299.752002,14.11503768,1313.749988,19.03476135,1330.341997,17.79460586,18.07,3.011
2011/6/8,1279.560059,3970810000,-5.379882,1292.754004,13.6089091,1310.077991,21.82916945,1329.729399,18.98962551,18.790001,2.962
2011/6/9,1289,3332510000,9.439941,1287.966016,7.628990043,1306.930994,22.42485298,1329.120601,19.79701441,17.77,2.998
2011/6/10,1270.97998,3846250000,-18.02002,1282.130005,7.112351346,1301.459998,23.96090698,1327.975,21.43720697,18.860001,2.971
2011/6/13,1271.829956,4132520000,0.849976,1279.261987,7.921231446,1295.532996,23.13065084,1326.895,22.86048326,19.610001,2.991
2011/6/14,1287.869995,3500280000,16.040039,1279.847998,8.531196078,1289.8,15.19680448,1326.004199,23.50004002,18.26,3.099
2011/6/15,1265.420044,4070500000,-22.449951,1277.019995,10.71471149,1284.886999,14.21629495,1324.6552,24.98679364,21.32,2.973
2011/6/16,1267.640015,3846250000,2.219971,1272.747998,8.837899668,1280.357007,11.1764136,1323.3554,26.22326153,22.73,2.909
2011/6/17,1271.5,4916460000,3.859985,1272.852002,8.814922141,1277.491003,8.99602947,1322.0746,27.16307796,21.85,2.944
2011/6/20,1278.359985,3464660000,6.859985,1274.158008,9.104620425,1276.709998,8.483229188,1320.971599,27.80147398,19.99,2.963
2011/6/21,1295.52002,4056150000,17.160035,1275.688013,12.12630249,1277.768005,10.12465509,1320.318599,28.01159403,18.860001,2.985
2011/6/22,1287.140015,3718420000,-8.380005,1280.032007,11.39687009,1278.526001,10.54859285,1319.5722,28.39360109,18.52,2.993
2011/6/23,1283.5,4983450000,-3.640015,1283.204004,9.051412542,1277.976001,10.07453507,1318.958999,28.84042793,19.290001,2.909
2011/6/24,1268.449951,3665340000,-15.050049,1282.593994,10.08154361,1277.722998,10.29901574,1318.039797,29.70774933,21.1,2.871
2011/6/27,1280.099976,3479070000,11.650025,1282.941992,9.927712044,1278.55,10.10341131,1317.351396,30.18592541,20.559999,2.927
2011/6/28,1296.670044,3681500000,16.570068,1283.171997,10.29837338,1279.430005,11.31586831,1316.891196,30.32477974,19.17,3.045
2011/6/29,1307.410034,4347540000,10.73999,1287.226001,15.11446745,1283.629004,13.17711388,1316.936597,30.30852246,17.27,3.108
2011/6/30,1320.640015,4200500000,13.229981,1294.654004,20.85980352,1288.929004,16.3162977,1317.096997,30.30643361,16.52,3.158
2011/7/1,1339.670044,3796930000,19.030029,1308.898023,22.72584842,1295.746008,21.60802733,1317.283198,30.41797872,15.87,3.197
2011/7/5,1337.880005,3722320000,-1.790039,1320.454028,18.76684717,1301.69801,24.31482901,1317.293198,30.42480187,16.059999,3.136
2011/7/6,1339.219971,3564190000,1.339966,1328.964014,14.43226975,1306.068006,26.87348875,1317.372598,30.47775411,16.34,3.095
2011/7/7,1353.219971,4069530000,14,1338.126001,11.58910037,1312.676001,29.67985203,1317.492197,30.60880197,15.95,3.149
2011/7/8,1343.800049,3594360000,-9.419922,1342.758008,6.252732603,1318.706006,29.21548348,1317.254998,30.35186349,15.95,3.016
2011/7/11,1319.48999,3879130000,-24.310059,1338.721997,12.31670496,1323.81001,23.32460618,1316.435198,29.70725801,18.389999,2.917
2011/7/12,1313.640015,4227890000,-5.849975,1333.873999,16.71590815,1327.164014,18.18639172,1315.435798,28.91788172,19.870001,2.908
2011/7/13,1317.719971,4060080000,4.079956,1329.573999,17.73139556,1329.269007,15.24504073,1314.565798,28.15667981,19.91,2.891
2011/7/14,1308.869995,4358570000,-8.849976,1320.704004,13.54390349,1329.415003,15.01774226,1313.610798,27.50340155,20.799999,2.944
2011/7/15,1316.140015,4242760000,7.27002,1315.171997,4.127241571,1328.965003,15.37311192,1312.9872,27.07362007,19.530001,2.908
2011/7/18,1305.439941,4118160000,-10.700074,1312.361987,5.116726801,1325.541992,16.49462454,1312.393999,26.90362853,20.950001,2.909
2011/7/19,1326.72998,4304600000,21.290039,1314.97998,8.295480587,1324.42699,15.93530741,1312.1246,26.68607248,19.209999,2.891
2011/7/20,1325.839966,3767420000,-0.890014,1316.603979,9.650192585,1323.088989,15.09476714,1311.715598,26.30575582,19.09,2.933
2011/7/21,1343.800049,4837430000,17.960083,1323.58999,14.2152631,1322.146997,13.1777017,1311.448398,25.89944926,17.559999,3.01
2011/7/22,1345.02002,3522830000,1.219971,1329.365991,16.16499249,1322.268994,13.40413736,1311.5072,25.97364469,17.52,2.964
2011/7/25,1337.430054,3536890000,-7.589966,1335.764014,9.125893023,1324.063001,14.16956192,1311.2828,25.69315319,19.35,3.004
2011/7/26,1331.939941,4007050000,-5.490113,1336.806006,8.073238527,1325.892993,13.85202431,1311.166199,25.58348989,20.23,2.951
2011/7/27,1304.890015,3479040000,-27.049926,1332.616016,16.36539856,1324.609998,15.21977231,1310.6746,25.46045822,22.98,2.98
2011/7/28,1300.670044,4951800000,-4.219971,1323.990015,19.96702362,1323.790003,16.34157275,1310.108401,25.35965253,23.74,2.951
2011/7/29,1292.280029,5061190000,-8.390015,1313.442017,20.01055272,1321.404004,19.09289928,1309.1404,25.09120525,25.25,2.805
2011/8/1,1286.939941,4967390000,-5.340088,1303.343994,17.45546226,1319.554004,21.54979906,1308.0072,24.78069168,23.66,2.74
2011/8/2,1254.050049,5206290000,-32.889892,1287.766016,20.10951531,1312.286011,29.60964706,1306.4228,25.64979981,24.790001,2.624
2011/8/3,1260.339966,6446940000,6.289917,1278.856006,20.49137558,1305.736011,33.29370588,1305.2822,26.40981471,23.379999,2.599
2011/8/4,1200.069946,4266530000,-60.27002,1258.735986,36.69775506,1291.363001,44.25538217,1302.957998,30.25571552,31.66,2.458
2011/8/5,1199.380005,5454590000,-0.689941,1240.155981,38.91897901,1276.798999,48.40516958,1300.536199,33.4979389,32,2.558
2011/8/8,1119.459961,2615150000,-79.920044,1206.659985,56.62956259,1255.00199,64.47729651,1296.411599,41.96421232,48,2.339
2011/8/9,1172.530029,2366660000,53.070068,1190.355981,51.03323059,1239.060999,63.03166738,1293.2402,45.15940746,35.060001,2.182
2011/8/10,1120.76001,5018070000,-51.770019,1162.43999,40.20849043,1220.647998,68.33593363,1288.751401,50.70349314,42.990002,2.137
2011/8/11,1172.640015,3685050000,51.880005,1156.954004,35.37102458,1207.844995,63.5000159,1285.913201,53.14302636,39,2.336
2011/8/12,1178.810059,5640380000,6.170044,1152.840015,29.98972558,1196.497998,56.48645593,1283.230603,55.10022465,36.360001,2.237
2011/8/15,1204.48999,4272850000,25.679931,1169.846021,30.43437753,1188.253003,47.04702705,1281.317202,56.15142182,31.870001,2.285
2011/8/16,1192.76001,5071600000,-11.72998,1173.892017,32.17530857,1182.123999,41.14502771,1279.449002,57.52380944,32.849998,2.214
2011/8/17,1193.890015,4388340000,1.130005,1188.518018,12.73098764,1175.479004,31.29671939,1277.628003,58.77401063,31.58,2.165
2011/8/18,1140.650024,3234810000,-53.239991,1182.12002,24.91422353,1169.537012,31.74662276,1274.849802,61.88174138,42.669998,2.083
2011/8/19,1123.530029,5167560000,-17.119995,1171.064014,36.37832099,1161.952014,32.8656336,1271.540403,65.43231202,43.049999,2.071
2011/8/22,1123.819946,5436260000,0.289917,1154.930005,35.73060236,1162.388013,32.2626856,1268.597202,68.68679033,42.439999,2.088
2011/8/23,1162.349976,5013170000,38.53003,1148.847998,29.77287534,1161.370007,32.06712672,1266.407603,70.30751523,36.27,2.137
2011/8/24,1177.599976,5315310000,15.25,1145.58999,23.92966931,1167.054004,28.95565069,1264.202202,71.34239929,35.900002,2.26
2011/8/25,1159.27002,5748420000,-18.329956,1149.313989,24.41267802,1165.717005,28.97772818,1262.079202,72.86849801,39.759998,2.222
2011/8/26,1176.800049,5035320000,17.530029,1159.967993,21.83487603,1165.516004,28.88363697,1260.262402,73.85281216,35.59,2.188
2011/8/29,1210.079956,4228070000,33.279907,1177.219995,20.14582367,1166.075,29.76244805,1259.034002,74.17219365,32.279999,2.271
2011/8/30,1212.920044,4572570000,2.840088,1187.334009,23.26653435,1168.091004,32.34184684,1257.725203,74.40122297,32.889999,2.176
2011/8/31,1218.890015,5267840000,5.969971,1195.592017,26.10260109,1170.591004,35.38110935,1256.192603,74.39604957,31.620001,2.218
2011/9/1,1204.420044,4780410000,-14.469971,1204.622022,16.40369481,1176.968006,35.13100288,1254.538203,74.61323965,31.82,2.146
2011/9/2,1173.969971,4401740000,-30.450073,1204.056006,17.60830054,1182.012,29.82660702,1252.347603,75.34981804,33.919998,1.996
2011/9/6,1165.23999,5103980000,-8.729981,1195.088013,24.02331995,1186.154004,22.92514768,1250.283403,76.30732218,37,1.979
2011/9/7,1198.619995,4441040000,33.380005,1192.228003,22.14765726,1189.781006,21.56973011,1248.653804,76.52728785,33.380001,2.036
2011/9/8,1185.900024,4465170000,-12.719971,1185.630005,16.38282195,1190.611011,21.20554111,1246.438403,76.71201661,34.32,1.986
2011/9/9,1154.22998,4586370000,-31.670044,1175.591992,17.33980176,1190.107007,22.07526585,1243.374802,77.28393345,38.52,1.915
2011/9/12,1162.27002,5168550000,8.04004,1173.252002,18.37213321,1188.654004,23.48182937,1240.207402,77.29798736,38.59,1.93
2011/9/13,1172.869995,4681370000,10.599975,1174.778003,17.8497291,1184.933008,22.64256608,1236.871401,76.51317452,36.91,1.994
2011/9/14,1188.680054,4986740000,15.810059,1172.790015,14.82832818,1182.509009,20.51064936,1233.887402,75.39467357,34.599998,2.011
2011/9/15,1209.109985,4479730000,20.429931,1177.432007,21.90345128,1181.531006,18.73988634,1231.285203,73.91582106,31.969999,2.085
2011/9/16,1216.01001,5248890000,6.900025,1189.788013,22.94350983,1182.690002,20.580765,1228.541003,71.81361844,30.98,2.076
2011/9/19,1204.089966,4254190000,-11.920044,1198.152002,17.34317542,1185.702002,21.3523589,1225.746802,69.93078523,32.73,1.94
2011/9/20,1202.089966,4315610000,-2,1203.995996,10.10827972,1189.387,20.59500597,1223.398801,68.67872953,32.860001,1.947
2011/9/21,1166.76001,4728550000,-35.329956,1199.611987,19.13473408,1186.201001,21.45438319,1220.461201,67.87663298,37.32,1.875
2011/9/22,1129.560059,6703140000,-37.199951,1183.702002,35.41177333,1180.567005,27.95492717,1216.698003,67.58974295,41.349998,1.715
2011/9/23,1136.430054,5639930000,6.869995,1167.786011,35.14331587,1178.787012,30.28760176,1213.249204,67.18886738,41.25,1.808
2011/9/26,1162.949951,4762830000,26.519897,1159.558008,28.75378567,1178.855005,30.24713876,1210.185403,65.88130996,39.02,1.904
2011/9/27,1175.380005,5548130000,12.430054,1154.216016,20.03624526,1179.106006,30.20233599,1207.584204,64.59871106,37.709999,2.016
2011/9/28,1151.060059,4787920000,-24.319946,1151.076026,18.76909079,1175.344007,31.20366118,1204.070806,62.7366938,41.080002,2.002
2011/9/29,1160.400024,5285740000,9.339965,1157.244019,14.51632285,1170.47301,29.07639653,1200.762007,60.50649249,38.84,1.957
2011/9/30,1131.420044,4416790000,-28.97998,1156.242017,16.3671242,1162.014014,26.55162924,1196.514407,57.64725015,42.959999,1.924
2011/10/3,1099.22998,5670340000,-32.190064,1143.498022,29.43153075,1151.528015,28.70692641,1191.598606,55.15084226,45.450001,1.785
2011/10/4,1123.949951,3714670000,24.719971,1133.212012,23.98706006,1143.714014,23.59435238,1187.329004,51.7918142,40.82,1.781
2011/10/5,1144.030029,2510620000,20.080078,1131.806006,22.85885299,1141.441016,22.17996567,1183.570806,47.74367878,37.810001,1.905
2011/10/6,1164.969971,5098330000,20.939942,1132.719995,24.33188479,1144.982007,22.88771218,1180.772405,44.47644927,36.27,1.986
2011/10/7,1155.459961,5580380000,-9.51001,1137.527978,26.30586973,1146.884998,22.88877505,1177.868203,41.10045658,36.200001,2.068
2011/10/10,1194.890015,4446800000,39.430054,1156.659985,26.27495591,1150.079004,27.20181043,1175.920403,37.73784678,33.02,2.076
2011/10/11,1195.540039,4424500000,0.650024,1170.978003,23.33547358,1152.095007,29.8986599,1174.092405,34.30821355,32.860001,2.16
2011/10/12,1207.25,5355360000,11.709961,1183.621997,22.18270061,1157.714001,34.59389787,1173.156404,32.6821485,31.26,2.226
2011/10/13,1203.660034,4436270000,-3.589966,1191.36001,20.75168348,1162.040002,37.54600183,1172.022805,30.50702975,30.700001,2.169
2011/10/14,1224.579956,4116690000,20.919922,1205.184009,12.05991344,1171.355994,40.54230616,1172.513005,31.15689773,28.24,2.232
2011/10/17,1200.859985,4300700000,-23.719971,1206.378003,11.03821559,1181.518994,32.36693302,1172.542605,31.18363428,33.389999,2.155
2011/10/18,1225.380005,4840170000,24.52002,1212.345996,11.75689933,1191.662,27.90729325,1174.661006,31.10160306,31.559999,2.151
2011/10/19,1209.880005,4846390000,-15.5,1212.871997,11.52852201,1198.246997,22.70296683,1175.408005,31.49541993,34.439999,2.159
2011/10/20,1215.390015,4870290000,5.51001,1215.217993,10.31490354,1203.289002,19.91963531,1177.300606,30.9835945,34.779999,2.18
2011/10/21,1238.25,4980770000,22.859985,1217.952002,14.41389876,1211.568005,14.2219005,1178.612805,32.14958262,31.32,2.203
2011/10/24,1254.189941,4309380000,15.939941,1228.617993,17.91142265,1217.497998,18.27927786,1180.120403,33.87986262,29.26,2.234
2011/10/25,1229.050049,4473970000,-25.139892,1229.352002,17.82052543,1220.848999,16.81994132,1180.611604,34.41421723,32.220001,2.128
2011/10/26,1242,4873530000,12.949951,1235.776001,14.53236798,1224.323999,17.28155617,1181.596404,35.45766055,29.860001,2.203
2011/10/27,1284.589966,6367610000,42.589966,1249.615991,21.53048412,1232.416992,24.12442652,1183.410403,38.30517902,25.459999,2.395
2011/10/28,1285.089966,4536690000,0.5,1258.983984,25.22234939,1238.467993,29.03019213,1186.299202,40.40359548,24.530001,2.306
2011/10/31,1253.300049,4310210000,-31.789917,1258.806006,25.26773399,1243.712,26.0670078,1188.894602,40.45718705,29.959999,2.175
2011/11/1,1218.280029,5645540000,-35.02002,1256.652002,28.6686793,1243.002002,26.7105518,1190.783804,39.55176239,34.77,2.001
2011/11/2,1237.900024,4110530000,19.619995,1255.832007,29.24536821,1245.804004,24.20177575,1192.294805,39.88505243,32.740002,2.006
2011/11/3,1261.150024,4849140000,23.25,1251.144018,25.06262736,1250.380005,22.04194314,1193.965806,40.99167262,30.5,2.066
2011/11/4,1253.22998,3830650000,-7.920044,1244.772021,17.04078415,1251.878003,21.6311778,1195.845005,41.51897017,30.16,2.05
2011/11/7,1261.119995,3429740000,7.890015,1246.33601,18.32929333,1252.571008,21.82363009,1197.531404,42.43201916,29.85,1.994
2011/11/8,1275.920044,3908490000,14.800049,1257.864013,13.85148603,1257.258008,21.2359752,1198.848206,43.82803842,27.48,2.065
2011/11/9,1229.099976,4659740000,-46.820068,1256.104004,17.18120679,1255.968005,22.61299202,1199.171804,43.99347536,36.16,1.955
2011/11/10,1239.699951,4002760000,10.599975,1251.813989,18.25092442,1251.479004,20.67217207,1199.588003,44.28131997,32.810001,2.056
2011/11/11,1263.849976,3370180000,24.150025,1253.937988,19.05707253,1249.355005,17.71464786,1200.776602,45.20171205,30.040001,2.056
2011/11/14,1251.780029,3219680000,-12.069947,1252.069995,18.6300606,1249.203003,17.68352988,1202.332803,45.59766596,31.129999,2.043
2011/11/15,1257.810059,3599300000,6.03003,1248.447998,14.02538613,1253.156006,14.04735579,1204.184204,45.93888459,31.219999,2.057
2011/11/16,1236.910034,4085010000,-20.900025,1250.01001,11.54799851,1253.057007,14.16977398,1204.950005,46.16283772,33.509998,2.024
2011/11/17,1216.130005,4596450000,-20.780029,1245.296021,19.13030332,1248.555005,17.9581884,1205.554605,46.10617412,34.509998,1.958
2011/11/18,1215.650024,3827610000,-0.479981,1235.65603,19.58228025,1244.797009,20.60778128,1206.783005,45.52537693,32,2.012
2011/11/21,1192.97998,4050070000,-22.670044,1223.89602,24.5134431,1237.983008,25.33417617,1207.397205,45.11791646,32.91,1.962
2011/11/22,1188.040039,3911710000,-4.939941,1209.942016,19.78354,1229.195007,25.94690354,1207.700605,44.93161742,31.969999,1.939
2011/11/23,1161.790039,3798940000,-26.25,1194.918017,22.51827061,1222.464014,33.5816322,1207.162805,45.32314794,33.98,1.879
2011/11/25,1158.670044,1664200000,-3.119995,1183.426025,23.62164145,1214.361023,38.3920458,1206.154006,45.83735039,34.470001,1.967
2011/11/28,1192.550049,3920750000,33.880005,1178.80603,17.10312633,1207.23103,34.61492416,1205.684807,45.85447062,32.130001,1.958
2011/11/29,1195.189941,3992650000,2.639892,1179.248022,17.58282269,1201.572021,30.95492691,1205.506807,45.87805616,30.639999,1.996
2011/11/30,1246.959961,5801910000,51.77002,1191.032007,35.5313884,1200.487012,28.88568124,1206.404207,46.24721253,27.799999,2.068
2011/12/1,1244.579956,3818680000,-2.380005,1207.58999,37.72059901,1201.254004,30.03907019,1207.960605,46.19524565,27.41,2.117
2011/12/2,1244.280029,4144310000,-0.299927,1224.711987,28.18935199,1204.069006,32.7817915,1210.255005,45.05671636,27.52,2.042
2011/12/5,1257.079956,4148060000,12.799927,1237.617969,24.28493164,1208.211999,36.78195449,1212.668003,44.24574267,27.84,2.054
2011/12/6,1258.469971,3734230000,1.390015,1250.273975,6.943119933,1214.760999,39.49847393,1214.578403,44.11720373,28.129999,2.093
2011/12/7,1261.01001,4160540000,2.540039,1253.083984,8.025376194,1222.057996,40.73445813,1216.291003,44.22640851,28.67,2.017
2011/12/8,1234.349976,4298370000,-26.660034,1251.037988,11.35055864,1229.313989,34.8425609,1217.956802,43.27772002,30.59,1.972
2011/12/9,1255.189941,3830610000,20.839965,1253.219971,10.7599278,1238.965979,25.1073811,1219.8526,42.77823996,26.379999,2.052
2011/12/12,1236.469971,3600570000,-18.71997,1249.097974,12.68673418,1243.357971,19.24208586,1221.953599,40.88411278,25.67,2.009
2011/12/13,1225.72998,4121570000,-10.739991,1242.549976,14.89681423,1246.411975,11.68873321,1224.483599,36.8497093,25.41,1.962
2011/12/14,1211.819946,4298290000,-13.910034,1232.711963,15.86891353,1242.897974,15.99466744,1226.240999,33.93754281,26.040001,1.901
2011/12/15,1215.75,3810340000,3.930054,1228.991968,17.48658729,1240.014978,18.11546684,1227.675398,31.84292644,25.110001,1.913
2011/12/16,1219.660034,5345800000,3.910034,1221.885986,9.635860835,1237.552979,19.11674635,1228.769199,30.55843571,24.290001,1.854
2011/12/19,1205.349976,3659820000,-14.310058,1215.661987,7.721001539,1232.379981,20.2132557,1229.766999,28.88454039,24.92,1.813
2011/12/20,1241.300049,4055590000,35.950073,1218.776001,13.65572941,1230.662988,18.39861333,1230.6952,28.48381079,23.219999,1.925
2011/12/21,1243.719971,2959020000,2.419922,1225.156006,16.70485261,1228.933984,15.86830971,1231.658799,28.08237865,21.43,1.967
2011/12/22,1254,3492250000,10.280029,1232.806006,19.79330028,1230.898987,17.721892,1232.593799,28.03132654,21.16,1.951
2011/12/23,1265.329956,2233830000,11.329956,1241.93999,22.555162,1231.912988,19.47005764,1233.827197,28.08893957,20.73,2.03
2011/12/27,1265.430054,2130590000,0.100098,1253.956006,11.46704094,1234.808997,22.1873519,1234.644199,28.40677278,21.91,2.009
2011/12/28,1249.640015,2349980000,-15.790039,1255.623999,9.624391355,1237.2,22.38766736,1235.6198,28.05832256,23.52,1.908
2011/12/29,1263.02002,2278130000,13.380005,1259.484009,7.228632199,1242.320008,21.78493458,1236.3726,28.28202972,22.65,1.897
2011/12/30,1257.599976,2271850000,-5.420044,1260.204004,6.706261142,1246.505005,20.06550512,1237.327,28.17474155,23.4,1.871
2012/1/3,1277.060059,3943710000,19.460083,1262.550025,10.12704167,1252.245008,19.74026629,1238.5604,28.54227365,22.969999,1.96
2012/1/4,1277.300049,3592580000,0.23999,1264.924024,12.15850712,1259.440015,12.55225889,1239.341401,29.06311701,22.219999,1.995
2012/1/5,1281.060059,4315950000,3.76001,1271.208033,10.25480443,1263.416016,12.46468315,1239.878804,29.58698727,21.48,1.993
2012/1/6,1277.810059,3656830000,-3.25,1274.16604,9.399976161,1266.825025,11.0622271,1240.854004,30.02314358,20.629999,1.961
2012/1/9,1280.699951,3371600000,2.889892,1278.786035,1.934808537,1269.49502,10.84281328,1241.628003,30.54755438,21.07,1.96
2012/1/10,1292.079956,4221960000,11.380005,1281.790015,5.991740263,1272.17002,12.82044693,1241.777803,30.78001212,20.690001,1.972
2012/1/11,1292.47998,3968120000,0.400024,1284.826001,6.921584132,1274.875012,14.03635055,1241.925603,31.00912413,21.049999,1.904
2012/1/12,1295.5,4019890000,3.02002,1287.713989,7.900678197,1279.461011,12.25399449,1242.769602,31.88689977,20.469999,1.933
2012/1/13,1289.089966,3692370000,-6.410034,1289.969971,5.657761974,1282.068006,11.08497388,1244.185801,32.34618245,20.91,1.853
2012/1/17,1293.670044,4010490000,4.580078,1292.563989,2.353385833,1285.675012,7.540318761,1245.301201,33.07828497,22.200001,1.85
2012/1/18,1308.040039,4096160000,14.369995,1295.756006,7.254010596,1288.77301,9.670739061,1246.239002,34.18302389,20.889999,1.897
2012/1/19,1314.5,4465890000,6.459961,1300.16001,10.65494482,1292.493005,11.70742532,1247.464402,35.51116146,19.870001,1.972
2012/1/20,1315.380005,3912620000,0.880005,1304.136011,12.09339736,1295.925,12.94814824,1248.549602,36.74463942,18.280001,2.028
2012/1/23,1316,3770910000,0.619995,1309.518018,9.414640576,1299.743994,12.63987634,1249.351201,37.77661106,18.67,2.067
2012/1/24,1314.650024,3693560000,-1.349976,1313.714014,3.228356355,1303.139001,11.46081085,1251.062202,38.76512022,18.91,2.064
2012/1/25,1326.060059,4410910000,11.410035,1317.318018,4.923813667,1306.537012,12.77914675,1252.789404,40.14779053,18.309999,2.007
2012/1/26,1318.430054,4522070000,-7.630005,1318.104028,4.668567794,1309.132019,12.23048562,1253.881006,41.18331049,18.57,1.931
2012/1/27,1316.329956,4007380000,-2.100098,1318.294019,4.547764533,1311.215015,11.39616237,1255.172004,42.11725893,18.530001,1.898
2012/1/30,1313.01001,3659010000,-3.319946,1317.696021,5.089176419,1313.607019,8.335599878,1256.276003,42.90393787,19.4,1.837
2012/1/31,1312.410034,4235550000,-0.599976,1317.248023,5.505881276,1315.481018,4.644843049,1257.786003,43.53244859,19.440001,1.799
2012/2/1,1324.089966,4504360000,11.679932,1316.854004,4.733995807,1317.086011,4.560176664,1259.945203,44.09787725,18.549999,1.846
